SCT_ID,CRS_ID,SEM_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS
04376D,LAW-734,20231,Lecture,0,1,LAW,118,,3
03434D,LAW-736,20231,Lecture,8,8,,,,4
03447D,LAW-741,20231,Lecture,6,22,LAW,114,,
04063D,LAW-741,20231,Lecture,2,2,LAW,114,,
04263D,LAW-741,20231,Lecture,1,1,LAW,114,,
03444D,LAW-746,20231,Lecture,5,16,LAW,221,,3
03448D,LAW-749,20231,Lecture,30,50,LAW,101,,3
04079D,LAW-749,20231,Lecture,18,20,LAW,101,,3
04179D,LAW-749,20231,Lecture,11,11,LAW,101,,3
04279D,LAW-749,20231,Lecture,0,4,LAW,101,,3
03450D,LAW-750,20231,Lecture,13,30,LAW,2,,
03454D,LAW-753,20231,Lecture,9,30,LAW,103,,3
04002D,LAW-753,20231,Lecture,10,21,LAW,103,,3
04102D,LAW-753,20231,Lecture,1,1,LAW,103,,3
04316D,LAW-753,20231,Lecture,1,1,LAW,103,,3
04401D,LAW-753,20231,Lecture,1,2,LAW,103,,3
03462D,LAW-760B,20231,Lecture,30,30,OFFICE,,,1
03930D,LAW-761,20231,Lecture,1,1,OFFICE,,,1
03931D,LAW-761,20231,Lecture,2,2,OFFICE,,,1
03932D,LAW-761,20231,Lecture,1,1,OFFICE,,,1
03933D,LAW-761,20231,Lecture,1,1,OFFICE,,,2
03934D,LAW-761,20231,Lecture,1,1,OFFICE,,,2
03935D,LAW-761,20231,Lecture,1,1,OFFICE,,,2
03936D,LAW-761,20231,Lecture,1,1,OFFICE,,,1
03937D,LAW-761,20231,Lecture,1,1,OFFICE,,,1
03938D,LAW-761,20231,Lecture,1,1,OFFICE,,,1
03939D,LAW-761,20231,Lecture,0,1,OFFICE,,,1
03940D,LAW-761,20231,Lecture,1,1,OFFICE,,,1
03466D,LAW-762B,20231,Lecture,9,10,OFFICE,,,1
03467D,LAW-762B,20231,Lecture,4,15,OFFICE,,,2
03469D,LAW-762B,20231,Lecture,2,15,OFFICE,,,3
03468D,LAW-763,20231,Lecture,13,20,LAW,114,,3
03470D,LAW-764,20231,Lecture,29,40,LAW,3,,3
04047D,LAW-764,20231,Lecture,13,40,LAW,3,,3
04147D,LAW-764,20231,Lecture,17,51,LAW,3,,3
04247D,LAW-764,20231,Lecture,2,15,LAW,3,,3
04429D,LAW-764,20231,Lecture,1,1,LAW,3,,3
03484D,LAW-767B,20231,Lecture,34,36,OFFICE,,,1
03596D,LAW-768,20231,Lecture,4,4,OFFICE,,,1
03950D,LAW-768,20231,Lecture,1,2,OFFICE,,,2
03951D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03952D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03953D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03954D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03955D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03956D,LAW-768,20231,Lecture,2,2,OFFICE,,,1
03957D,LAW-768,20231,Lecture,3,3,OFFICE,,,1
03958D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03959D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03960D,LAW-768,20231,Lecture,2,2,OFFICE,,,1
03961D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03962D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03963D,LAW-768,20231,Lecture,1,1,OFFICE,,,1
03488D,LAW-769B,20231,Lecture,13,15,OFFICE,,,1
03489D,LAW-769B,20231,Lecture,8,15,OFFICE,,,2
03491D,LAW-769B,20231,Lecture,9,15,OFFICE,,,3
03587D,LAW-770,20231,Lecture,18,18,LAW,223,,2
04081D,LAW-770,20231,Lecture,4,4,LAW,223,,2
04181D,LAW-770,20231,Lecture,1,1,LAW,223,,2
04281D,LAW-770,20231,Lecture,5,5,LAW,223,,2
04045D,LAW-772,20231,Lecture,40,40,LAW,101,,3
04145D,LAW-772,20231,Lecture,4,5,LAW,101,,3
04245D,LAW-772,20231,Lecture,18,18,LAW,101,,3
03490D,LAW-773,20231,Lecture,18,18,LAW,12,,3
04051D,LAW-773,20231,Lecture,3,5,LAW,12,,3
04250D,LAW-773,20231,Lecture,4,4,LAW,12,,3
04364D,LAW-773,20231,Lecture,1,1,LAW,12,,3
04420D,LAW-773,20231,Lecture,1,1,LAW,12,,3
03497D,LAW-775,20231,Lecture,17,18,LAW,12,,3
04043D,LAW-775,20231,Lecture,10,10,LAW,12,,3
04143D,LAW-775,20231,Lecture,2,2,LAW,12,,3
04243D,LAW-775,20231,Lecture,1,1,LAW,12,,3
03499D,LAW-777,20231,Lecture,58,66,LAW,103,,4
04000D,LAW-777,20231,Lecture,2,4,LAW,103,,4
04400D,LAW-777,20231,Lecture,3,3,LAW,103,,4
04414D,LAW-777,20231,Lecture,1,1,LAW,103,,4
03502D,LAW-780,20231,Lecture,8,8,OFFICE,,,5
03652D,LAW-781,20231,Lecture,1,5,LAW,118,,2
03654D,LAW-781,20231,Lecture,12,12,LAW,118,,4
03659D,LAW-781,20231,Lecture,3,4,LAW,118,,10
03670D,LAW-781,20231,Lecture,1,1,OFFICE & ONLINE,,,12
04190D,LAW-781,20231,Lecture,1,1,LAW,118,,2
04290D,LAW-781,20231,Lecture,0,1,OFFICE,,,4
04293D,LAW-781,20231,Lecture,1,1,OFFICE,,,2
03656D,LAW-782,20231,Lecture,1,5,LAW,118,,2
03658D,LAW-782,20231,Lecture,3,5,LAW,118,,4
03661D,LAW-782,20231,Lecture,1,1,LAW,118,,10
03660D,LAW-783,20231,Lecture,10,10,LAW,114,,
03653D,LAW-789,20231,Lecture,0,18,LAW,101,,
03655D,LAW-789,20231,Lecture,54,75,LAW,101,,
03657D,LAW-791,20231,Lecture,8,20,LAW,118,,3
03252R,LAW-792,20231,Lecture,5,16,LAW,223,,3
03453D,LAW-796,20231,Lecture,9,9,,,,5
03545D,LAW-798,20231,Lecture,11,11,OFFICE,,,3
03552D,LAW-801,20231,Lecture,49,52,LAW,103,,2
04088D,LAW-801,20231,Lecture,9,11,LAW,103,,2
04185D,LAW-801,20231,Lecture,4,5,LAW,103,,2
04285D,LAW-801,20231,Lecture,1,1,LAW,103,,2
04399D,LAW-801,20231,Lecture,1,1,LAW,103,,2
03351R,LAW-803,20231,Lecture,0,0,,,,
04044D,LAW-804,20231,Lecture,7,17,WPH,106,,
04144D,LAW-804,20231,Lecture,0,0,,,,
04244D,LAW-804,20231,Lecture,3,4,WPH,106,,
04358D,LAW-804,20231,Lecture,2,2,WPH,106,,
03357D,LAW-805,20231,Lecture,6,18,LAW,114,,3
03557D,LAW-807,20231,Lecture,15,16,LAW,118,,3
03558R,LAW-807,20231,Lecture,3,4,LAW,118,,4
03563D,LAW-808,20231,Lecture,1,4,OFFICE,,,2
03564D,LAW-808,20231,Lecture,2,4,OFFICE,,,3
03560D,LAW-809,20231,Lecture,14,16,LAW,114,,2
03561D,LAW-812,20231,Lecture,16,20,LAW,114,,
03554D,LAW-813,20231,Lecture,4,10,LAW,2,,
04004D,LAW-813,20231,Lecture,4,5,LAW,2,,
04318D,LAW-813,20231,Lecture,3,9,LAW,2,,
03556D,LAW-816,20231,Lecture,17,60,LAW,7,,2
04025D,LAW-816,20231,Lecture,9,20,LAW,114,,2
04026D,LAW-816,20231,Lecture,4,32,LAW,7,,2
04125D,LAW-816,20231,Lecture,3,3,LAW,114,,2
04187D,LAW-816,20231,Lecture,1,2,LAW,7,,2
04225D,LAW-816,20231,Lecture,1,1,LAW,114,,2
04423D,LAW-816,20231,Lecture,1,1,LAW,114,,2
03569D,LAW-817,20231,Lecture,12,25,LAW,7,,
04046D,LAW-817,20231,Lecture,8,11,LAW,7,,
04146D,LAW-817,20231,Lecture,7,20,LAW,7,,
04410D,LAW-817,20231,Lecture,5,5,LAW,7,,
03570D,LAW-819,20231,Lecture,0,8,LAW,213,,1
04426D,LAW-819,20231,Lecture,8,23,LAW,213,,1
03572D,LAW-820,20231,Lecture,18,20,LAW,213,,3
03575D,LAW-821,20231,Lecture,18,24,LAW,107,,4
03578D,LAW-824,20231,Lecture,8,9,LAW,114,,2
04003D,LAW-824,20231,Lecture,1,3,LAW,114,,2
04317D,LAW-824,20231,Lecture,3,10,LAW,114,,2
03577D,LAW-827,20231,Lecture,19,40,LAW,1,,2
04021D,LAW-827,20231,Lecture,15,40,LAW,1,,2
04121D,LAW-827,20231,Lecture,3,5,LAW,1,,2
04221D,LAW-827,20231,Lecture,2,5,LAW,1,,2
04427D,LAW-827,20231,Lecture,1,1,LAW,1,,2
03574D,LAW-828,20231,Lecture,33,35,LAW,1,,
04378D,LAW-828,20231,Lecture,6,6,LAW,1,,
03591D,LAW-830,20231,Lecture,18,20,OFFICE,,,
03588D,LAW-834,20231,Lecture,0,0,,,,4
03592D,LAW-835,20231,Lecture,31,40,LAW,101,,
04083D,LAW-835,20231,Lecture,29,31,LAW,101,,
04183D,LAW-835,20231,Lecture,5,5,LAW,101,,
04397D,LAW-835,20231,Lecture,1,1,LAW,101,,
03663D,LAW-838,20231,Lecture,4,14,LAW,114,,
04075D,LAW-838,20231,Lecture,4,9,LAW,114,,
03613D,LAW-845,20231,Lecture,22,22,LAW,118,,3
03605D,LAW-850,20231,Lecture,9,9,OFFICE,,,5
03618D,LAW-851,20231,Lecture,4,20,,,,2
03619D,LAW-851,20231,Lecture,2,2,,,,3
03622D,LAW-853,20231,Lecture,21,21,OFFICE,,,
04028D,LAW-853,20231,Lecture,2,2,OFFICE,,,
04291D,LAW-853,20231,Lecture,0,1,OFFICE,,,
04298D,LAW-853,20231,Lecture,1,1,OFFICE,,,
04345D,LAW-853,20231,Lecture,3,4,OFFICE,,,
03627R,LAW-855,20231,Lecture,0,0,,,,
03626D,LAW-857,20231,Lecture,4,5,OFFICE,,,
03625D,LAW-865,20231,Lecture,15,15,LAW,118,,
03631D,LAW-867,20231,Lecture,22,25,LAW,2,,
04073D,LAW-868,20231,Lecture,2,20,OFFICE,,,
04173D,LAW-868,20231,Lecture,1,10,OFFICE,,,
04387D,LAW-868,20231,Lecture,10,30,OFFICE,,,
03633D,LAW-869,20231,Lecture,5,5,LAW,223,,4
03635D,LAW-870,20231,Lecture,9,15,OFFICE,,,1
03636D,LAW-870,20231,Lecture,11,25,OFFICE,,,2
03637D,LAW-870,20231,Lecture,0,5,OFFICE,,,3
03638D,LAW-870,20231,Lecture,0,2,OFFICE,,,4
03640D,LAW-871,20231,Lecture,53,54,LAW,130,,3
04038D,LAW-871,20231,Lecture,5,5,LAW,130,,3
03646D,LAW-874,20231,Lecture,6,11,LAW,223,,
03645D,LAW-875,20231,Lecture,4,20,LAW,223,,3
03900D,LAW-890,20231,Lecture,2,3,OFFICE,,,1
03901D,LAW-890,20231,Lecture,1,1,OFFICE,,,1
03902D,LAW-890,20231,Lecture,1,1,OFFICE,,,1
03903D,LAW-890,20231,Lecture,1,1,OFFICE,,,2
03904D,LAW-890,20231,Lecture,1,1,OFFICE,,,1
03905D,LAW-890,20231,Lecture,1,1,OFFICE,,,3
03906D,LAW-890,20231,Lecture,1,1,OFFICE,,,3
03907D,LAW-890,20231,Lecture,1,1,OFFICE,,,1
03908D,LAW-890,20231,Lecture,1,1,OFFICE,,,2
04027D,LAW-890,20231,Lecture,2,3,OFFICE,,,1
04029D,LAW-890,20231,Lecture,2,9,OFFICE,,,2
04030D,LAW-890,20231,Lecture,1,1,OFFICE,,,3
04091D,LAW-890,20231,Lecture,1,2,OFFICE,,,1
04341D,LAW-890,20231,Lecture,3,3,OFFICE,,,1
04342D,LAW-890,20231,Lecture,1,1,OFFICE,,,2
04343D,LAW-890,20231,Lecture,1,1,OFFICE,,,3
03668D,LAW-892,20231,Lecture,13,13,OFFICE,,,5
03676D,LAW-893,20231,Lecture,3,3,OFFICE,,,4
03677D,LAW-893,20231,Lecture,5,5,OFFICE,,,4
03678D,LAW-893,20231,Lecture,3,3,OFFICE,,,3
03679D,LAW-893,20231,Lecture,1,1,OFFICE,,,2
03683D,LAW-894,20231,Lecture,5,5,OFFICE,,,4
03684D,LAW-894,20231,Lecture,2,2,OFFICE,,,3
03685D,LAW-894,20231,Lecture,1,1,,,,2
40255R,ACMD-503,20231,Lecture,10,20,,,,
40264R,ACMD-511,20231,Lecture,10,20,,,,
40260R,ACMD-512,20231,Lecture,5,20,,,,
40270R,ACMD-592,20231,Lecture,7,20,,,,
40279R,ACMD-598,20231,Lecture,0,20,OFFICE,,,
40282R,ACMD-621,20231,Lecture,2,10,OFFICE,,,
50250R,ADSC-250,20231,Lecture,5,30,WPH,101,,
40463D,IAS-503,20231,Lecture-Lab,2,25,BMT,407,,
40460D,IAS-504,20231,Lecture,7,25,BMT,407,,
40462D,IAS-504,20231,Lab,7,25,BMT,407,,
40466D,IAS-511B,20231,Lecture-Lab,7,25,BMT,407,,
40496D,IAS-581,20231,Lecture-Lab,7,25,OFFICE,,,
40450D,IAS-590,20231,Lecture,3,25,OFFICE,,,1
50116R,ANST-501,20231,Lecture,24,24,CHP,233A,,
50117R,ANST-502,20231,Lecture,24,24,CHP,233A,,
50119R,ANST-601,20231,Lecture,24,24,CHP,233A,,
50121R,ANST-616,20231,Lecture-Lab,24,24,OFFICE,,,
50124R,ANST-619,20231,Lecture-Lab,20,20,OFFICE,,,
50125R,ANST-632,20231,Lecture,24,24,ONLINE,,,
50109R,ANST-652,20231,Lecture,24,24,CHP,233A,,
50126R,ANST-694A,20231,Lecture,24,24,OFFICE,,,
50128R,ANST-694C,20231,Lecture,24,24,OFFICE,,,
40400D,BIOC-515,20231,Lecture,15,40,MCH,156,,
40399D,BIOC-557,20231,Lecture,0,0,,,,
40365D,BIOC-573,20231,Lecture,0,60,MCH,156,,
40368D,BIOC-590,20231,Lecture,23,35,OFFICE,,,1
40371D,BIOC-594A,20231,Lecture,1,35,OFFICE,,,
40374D,BIOC-594B,20231,Lecture,8,35,OFFICE,,,
40377D,BIOC-594Z,20231,Lecture,0,35,OFFICE,,,
40366D,BIOC-596,20231,Lecture,0,25,OFFICE,,,1
40106D,CBG-574,20231,Lecture,29,50,HMR,100,,
40100D,CBG-580,20231,Lecture,11,17,KAM,B21/23,,
40115D,CBG-790,20231,Lecture,15,50,,,,
40120D,CBG-794A,20231,Lecture,0,40,OFFICE,,,
40121D,CBG-794B,20231,Lecture,5,40,OFFICE,,,
40122D,CBG-794C,20231,Lecture,0,40,OFFICE,,,
40123D,CBG-794D,20231,Lecture,4,40,OFFICE,,,
40124D,CBG-794Z,20231,Lecture,10,40,OFFICE,,,
40127D,DSR-574,20231,Lecture,53,100,BCC,101,For PhD Students,
40128D,DSR-580,20231,Lecture,14,25,KAM,B21/23,,
40137R,DSR-599,20231,Lecture,8,25,NRT,G508,Cell and Gene Therapy Development: Translating Basic Research into Clinical Applications,4
40130R,DSR-610,20231,Lecture,36,50,BCC,101,"Stem Cell Biology, Politics, and Ethics.",
40131R,DSR-610,20231,Lecture,5,10,BCC,101,"Stem Cell Biology, Politics, and Ethics.",
40135D,DSR-626,20231,Lecture,36,50,BCC,101,,
40140D,DSR-790,20231,Lecture,9,60,OFFICE,,,
40145D,DSR-794A,20231,Lecture,1,40,OFFICE,,,
40146D,DSR-794B,20231,Lecture,7,40,OFFICE,,,
40147D,DSR-794C,20231,Lecture,0,40,OFFICE,,,
40148D,DSR-794D,20231,Lecture,14,40,OFFICE,,,
40149D,DSR-794Z,20231,Lecture,25,40,OFFICE,,,
40550R,HP-200,20231,Lecture,46,50,KDC,235,,
40553D,HP-290,20231,Lecture,0,20,OFFICE,,,
40556R,HP-300,20231,Lecture,32,40,DMC,101,,
40551R,HP-320,20231,Lecture,23,45,LVL,16,,
40554R,HP-320,20231,Lecture,45,45,LVL,16,,
40567R,HP-340,20231,Lecture-Lab,43,45,DMC,150,,
40574R,HP-340,20231,Lecture-Lab,44,46,SOS,B2,,
40555R,HP-350,20231,Lecture-Lab,38,40,KAP,144,,
40562D,HP-350,20231,Lecture-Lab,0,0,,,,
40594D,HP-365,20231,Lecture,70,71,THH,212,,
40571R,HP-402,20231,Lecture,19,35,DMC,256,,
40573R,HP-405,20231,Lecture,45,46,DMC,102,,
40570R,HP-408,20231,Lecture,0,0,,,,
40607R,HP-409,20231,Lecture,24,35,DMC,256,,
40580R,HP-410,20231,Lecture,34,36,DMC,260,,
40597R,HP-422,20231,Lecture,0,0,TBA,,,
40589R,HP-431,20231,Lecture,32,42,WPH,102,,
40590R,HP-440,20231,Lecture,0,0,TBA,,,
40578R,HP-442,20231,Lecture,0,0,,,,
40618R,HP-446,20231,Lecture,0,0,,,,
40557R,HP-448,20231,Lecture,30,30,DMC,154,,
40584R,HP-450,20231,Lecture,25,35,DMC,210,,
40563R,HP-465,20231,Lecture,0,0,TBA,,,
40572R,HP-470,20231,Lecture,19,41,LVL,16,,
40591R,HP-470,20231,Lecture,20,27,SOS,B44,,
40595D,HP-490,20231,Lecture,56,95,THH,102,,
40652D,INTD-522,20231,Lecture,23,35,MCH,256,,
40656D,INTD-549,20231,Lecture,10,60,MCH,156,,
40659D,INTD-551,20231,Lecture,4,25,KAM,B21/23,,
40684D,INTD-570,20231,Lecture,14,50,MCH,249,,
40664D,INTD-573,20231,Lecture,6,35,BMT,204A,,
40672D,INTD-574,20231,Lecture,28,50,MCH,156,,
40676D,INTD-596,20231,Lecture,1,30,OFFICE,,,1
40667D,INTD-600,20231,Lecture,8,40,ZNI,112,,
40650R,INTD-620,20231,Lecture,12,35,OFFICE,,,
40653D,INTD-622,20231,Lecture,0,15,OFFICE,,,
40673D,INTD-622,20231,Lecture,0,10,OFFICE,,,
40675D,INTD-790,20231,Lecture,18,95,OFFICE,,,
70000D,MBPH-590,20231,Lecture,0,30,OFFICE,,,
70016D,MBPH-596,20231,Lecture,0,30,OFFICE,,,1
70005D,MBPH-790,20231,Lecture,3,30,OFFICE,,,
70006D,MBPH-794A,20231,Lecture,0,30,OFFICE,,,
70007D,MBPH-794B,20231,Lecture,0,30,OFFICE,,,
70008D,MBPH-794C,20231,Lecture,0,30,OFFICE,,,
70009D,MBPH-794D,20231,Lecture,3,30,OFFICE,,,
70010D,MBPH-794Z,20231,Lecture,3,30,OFFICE,,,
41457D,MDED-502,20231,Lecture,5,10,KAM,B21/23,,
41455D,MDED-505,20231,Lecture,5,12,KAM,B21/23,,
41459D,MDED-512,20231,Lecture,6,10,KAM,B21/23,,
41450D,MDED-590,20231,Lecture,0,5,OFFICE,,,2
41458D,MDED-593,20231,Lecture,2,10,KAM,B34,,
00010R,MED-100,20231,Lecture,185,200,OFFICE,,,16
00020R,MED-200,20231,Lecture,185,200,OFFICE,,,16
00030R,MED-300,20231,Lecture,0,0,TBA,,,16
00031R,MED-300,20231,Lecture,174,200,OFFICE,,,16
00040R,MED-400,20231,Lecture,0,0,TBA,,,16
00041R,MED-400,20231,Lecture,161,200,OFFICE,,,16
00070R,MED-750,20231,Lecture,44,50,TBA,,,16
40165D,MEDB-790,20231,Lecture,11,60,OFFICE,,,
40174D,MEDB-794A,20231,Lecture,0,40,OFFICE,,,
40171D,MEDB-794B,20231,Lecture,8,40,OFFICE,,,
40172D,MEDB-794C,20231,Lecture,0,40,OFFICE,,,
40173D,MEDB-794D,20231,Lecture,5,40,OFFICE,,,
40170D,MEDB-794Z,20231,Lecture,8,30,OFFICE,,,
41419R,MEDS-220,20231,Lecture,130,155,SAL,101,,
41436R,MEDS-225,20231,Lecture,63,130,GFS,106,,
41401R,MEDS-260,20231,Lecture,21,32,ONLINE,,,
41403R,MEDS-280,20231,Lecture,15,20,WPH,206,,
41405R,MEDS-315,20231,Lecture,22,34,DMC,207,,
41425D,MEDS-320,20231,Lecture,0,0,,,,
41449R,MEDS-340,20231,Lecture,34,34,WPH,106,,
41407R,MEDS-350,20231,Lecture,33,33,WPH,B30,,
41423R,MEDS-355,20231,Lecture,24,25,WPH,206,,
41438R,MEDS-370,20231,Lecture,17,25,DMC,206 & ONLINE,,
41427R,MEDS-380,20231,Lecture,12,30,DMC,158,,
41422R,MEDS-405,20231,Lecture,0,0,,,,
41418D,MEDS-420,20231,Lecture,0,0,,,,
41400R,MEDS-425,20231,Lecture,28,30,KDC,240,,
41432R,MEDS-440,20231,Lecture,31,33,WPH,B30,,
41430R,MEDS-445,20231,Lecture,0,0,,,,
41429R,MEDS-450,20231,Lecture,20,20,DMC,161,,
41412R,MEDS-455,20231,Lecture,0,0,,,,
41413R,MEDS-460,20231,Lecture,0,0,,,,
41415R,MEDS-465,20231,Lecture,18,25,DMC,109,,
41417D,MEDS-490,20231,Lecture,11,30,KAM,B34,,2
41421D,MEDS-490,20231,Lecture,8,14,DMC,161,,2
41369D,MEDS-495,20231,Lecture,12,14,OFFICE,,,
41442D,MEDS-511,20231,Lecture,25,40,MCH,256,,
41393D,MEDS-512,20231,Lecture,29,35,MCH,256,,
41353D,MEDS-518,20231,Lecture,27,30,MCH,256,,
41441D,MEDS-520,20231,Lecture,7,20,VPD,107,,
41354D,MEDS-521,20231,Lecture,12,35,MCH,256,,
41446D,MEDS-528,20231,Lecture,9,40,MCH,156,,
41447D,MEDS-530B,20231,Lecture,20,35,MCH,256,,
41444D,MEDS-554,20231,Lecture,17,17,OFFICE,,,
41352D,MEDS-556,20231,Lecture,9,9,ONLINE,,,
41392D,MEDS-567,20231,Lecture,10,30,MCH,149,,
41356D,MEDS-577,20231,Lecture,30,45,MCH,256,,
41365D,MEDS-580,20231,Lecture,45,55,MCA,249,,
41351D,MEDS-583,20231,Lecture,14,30,MCH,256,,
41355D,MEDS-590,20231,Lecture,7,17,OFFICE,,,1
41361D,MEDS-590,20231,Lecture,10,20,ONLINE,,,1
41390D,MEDS-597A,20231,Lecture,0,10,ONLINE,,,
41391D,MEDS-597B,20231,Lecture,0,10,ONLINE,,,
40709D,MICB-542,20231,Lecture,6,50,MCH,149,,
40719D,MICB-560,20231,Lecture,8,75,MCH,156,,
40722D,MICB-570,20231,Lecture,16,30,TBA,,,
40723D,MICB-570,20231,Lecture,0,25,TBA,,,
40741D,MICB-590,20231,Lecture,13,75,OFFICE,,,
40744D,MICB-594A,20231,Lecture,0,75,OFFICE,,,
40747D,MICB-594B,20231,Lecture,15,75,OFFICE,,,
40750D,MICB-594Z,20231,Lecture,2,75,OFFICE,,,
40749D,MICB-596,20231,Lecture,0,25,OFFICE,,,1
41670D,MPHY-590,20231,Lecture,2,20,OFFICE,,,1
41672D,MPHY-594A,20231,Lecture,0,20,OFFICE,,,
41673D,MPHY-594B,20231,Lecture,2,20,OFFICE,,,
41674R,MPHY-594Z,20231,Lecture,0,20,OFFICE,,,
41671D,MPHY-596,20231,Lecture,0,50,OFFICE,,,1
40202R,NIIN-520,20231,Lecture,14,30,ONLINE,,,
40206R,NIIN-550,20231,Lecture,13,31,ONLINE,,,
40207R,NIIN-560,20231,Lecture-Lab,8,30,ONLINE,,,
40208R,NIIN-570,20231,Lecture,12,30,ONLINE,,,
40211R,NIIN-580,20231,Lecture,5,30,ONLINE,,,
40212R,NIIN-600,20231,Lecture,12,30,ONLINE,,,
80001R,OHNS-301,20231,Lecture,5,14,THH,105,,
80005R,OHNS-402,20231,Lecture,3,15,THH,109,,
80015R,OHNS-505,20231,Lecture,24,25,,,,
80016R,OHNS-506,20231,Lecture,24,25,,,,
80017R,OHNS-507,20231,Lecture,24,25,BMT,204A,,
80018R,OHNS-508,20231,Lecture,24,25,BMT,204B,,
80019R,OHNS-509,20231,Lecture,24,25,BMT,204A,,
80020R,OHNS-510,20231,Lecture,24,25,KAM,B21/23,,
80029R,OHNS-518,20231,Lecture,23,25,,,,
80028R,OHNS-519,20231,Lecture,23,25,KAM,B21/23,,
80030R,OHNS-520,20231,Lecture,23,25,BMT,204A,,
80031R,OHNS-521,20231,Lecture,23,25,BMT,204A,,
70101D,PAIN-704,20231,Lecture,3,6,ONLINE,,,
70117D,PAIN-704,20231,Lecture,1,10,ONLINE,,,
70102D,PAIN-705,20231,Lecture,2,6,ONLINE,,,
70118D,PAIN-705,20231,Lecture,1,11,ONLINE,,,
70103D,PAIN-706,20231,Lecture,3,6,ONLINE,,,
70119D,PAIN-706,20231,Lecture,2,7,ONLINE,,,
70104D,PAIN-707,20231,Lecture,2,6,ONLINE,,,
70120D,PAIN-707,20231,Lecture,1,10,ONLINE,,,
70111D,PAIN-712B,20231,Lecture,0,12,ONLINE,,,
70281D,PAIN-712C,20231,Lecture,1,12,ONLINE,,,
70115D,PAIN-712D,20231,Lecture,1,7,ONLINE,,,
70122D,PAIN-713B,20231,Lecture,0,6,ONLINE,,,
70282D,PAIN-713C,20231,Lecture,1,12,ONLINE,,,
70116D,PAIN-713D,20231,Lecture,1,7,ONLINE,,,
70105D,PAIN-714,20231,Lecture,1,12,ONLINE,,,
70123D,PAIN-714,20231,Lecture,0,12,ONLINE,,,
70106D,PAIN-715,20231,Lecture,1,12,ONLINE,,,
70124D,PAIN-715,20231,Lecture,0,12,ONLINE,,,
70110D,PAIN-716,20231,Lecture,0,12,ONLINE,,,
70107D,PAIN-717,20231,Lecture,1,12,ONLINE,,,
70121D,PAIN-717,20231,Lecture,1,9,ONLINE,,,
70109D,PAIN-720,20231,Lecture,1,12,ONLINE,,,
70112D,PAIN-720,20231,Lecture,1,7,ONLINE,,,
70114D,PAIN-720,20231,Lecture,0,2,ONLINE,,,
70113D,PAIN-721,20231,Lecture,0,10,ONLINE,,,
70280D,PAIN-723,20231,Lecture,2,5,ONLINE,,,
40851D,PATH-554,20231,Lecture,7,25,,,,
40871D,PATH-590,20231,Lecture,0,25,OFFICE,,,
40872R,PATH-594A,20231,Lecture,2,25,OFFICE,,,
40874D,PATH-594B,20231,Lecture,0,25,OFFICE,,,
40880D,PATH-594Z,20231,Lecture,0,25,OFFICE,,,
70501R,PBHS-499,20231,Lecture-Discussion,4,25,THH,117,Roadmap to Resilience,2
40953D,PHBI-550,20231,Lecture,2,30,TBA,,,
41077D,PM-501,20231,Lecture,21,25,ONLINE,,,
41079D,PM-501,20231,Lecture,19,25,ONLINE,,,
41094D,PM-501,20231,Lecture,16,25,ONLINE,,,
41113D,PM-501,20231,Lecture,11,25,ONLINE,,,
41207D,PM-501,20231,Lecture,21,25,ONLINE,,,
41242D,PM-501,20231,Lecture,12,25,ONLINE,,,
41091D,PM-503,20231,Lecture,87,95,MCH,249,,
41208D,PM-504,20231,Lecture,24,35,SSB,114,,
41211D,PM-504,20231,Lecture,16,25,ONLINE,,,
41218D,PM-504,20231,Lecture,16,25,ONLINE,,,
41107D,PM-508,20231,Lecture,19,25,ONLINE,,,
41112D,PM-508,20231,Lecture,15,25,ONLINE,,,
41124D,PM-508,20231,Lecture,0,0,TBA,,,
41061D,PM-510,20231,Lecture,18,25,ONLINE,,,
41070D,PM-510,20231,Lecture,13,25,ONLINE,,,
41100D,PM-510,20231,Lecture,16,25,ONLINE,,,
41118D,PM-510,20231,Lecture,20,25,ONLINE,,,
41120D,PM-510,20231,Lecture,19,25,ONLINE,,,
41200D,PM-510,20231,Lecture,21,25,ONLINE,,,
41073D,PM-510,20231,Lecture,38,38,SSB,114,,
41071D,PM-510,20231,Lab,38,38,SSB,114,,
41053D,PM-510,20231,Lecture,27,35,MCH,149,,
41054D,PM-510,20231,Lab,27,35,MCH,149,,
41052D,PM-510,20231,Lab,18,25,ONLINE,,,
41119D,PM-510,20231,Lab,20,25,ONLINE,,,
41121D,PM-510,20231,Lab,19,25,ONLINE,,,
41203D,PM-510,20231,Lab,21,25,ONLINE,,,
41213D,PM-510,20231,Lab,13,25,ONLINE,,,
41215D,PM-510,20231,Lab,16,25,ONLINE,,,
41084D,PM-511A,20231,Lecture,19,25,ONLINE,,,
